80D4F6 20 30 D5    JSR $D530     [80D530] A:0E01 X:0000 Y:0046 S:0133 D:0E68 DB:86 nvMXdizC V:254 H:162 F:55
								84917E 29 FF 00    AND #$00FF             A:14D0 X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizc V:257 H:229 F:55
								849181 4A          LSR A                  A:00D0 X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizc V:257 H:233 F:55
								849182 4A          LSR A                  A:0068 X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizc V:257 H:236 F:55
								849183 4A          LSR A                  A:0034 X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizc V:257 H:239 F:55
								849184 29 FE FF    AND #$FFFE             A:001A X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizc V:257 H:242 F:55
								849187 18          CLC                    A:001A X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizc V:257 H:247 F:55
								849188 65 04       ADC $04       [000004] A:001A X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizc V:257 H:250 F:55
								84918A 85 06       STA $06       [000006] A:011A X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizc V:257 H:257 F:55
								84918C A5 00       LDA $00       [000000] A:011A X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizc V:257 H:264 F:55
								84918E EB          XBA                    A:14D0 X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizc V:257 H:271 F:55
								84918F 29 1F 00    AND #$001F             A:D014 X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizc V:257 H:275 F:55
								849192 85 04       STA $04       [000004] A:0014 X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizc V:257 H:280 F:55
								849194 A5 02       LDA $02       [000002] A:0014 X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizc V:257 H:287 F:55
								849196 29 00 1F    AND #$1F00             A:0A84 X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizc V:257 H:294 F:55
								849199 4A          LSR A                  A:0A00 X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizc V:257 H:298 F:55
								84919A 4A          LSR A                  A:0500 X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizc V:257 H:301 F:55
								84919B 4A          LSR A                  A:0280 X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizc V:257 H:304 F:55
								84919C 18          CLC                    A:0140 X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizc V:257 H:307 F:55
								84919D 65 04       ADC $04       [000004] A:0140 X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizc V:257 H:310 F:55
